"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.00420168067226891,0.046218487394958,0.00420168067226891,0.046218487394958,0.634453781512605,0.00420168067226891,0.256302521008403,0.00420168067226891
"2",0.00359712230215827,0.00359712230215827,0.651079136690648,0.039568345323741,0.255395683453237,0.00359712230215827,0.039568345323741,0.00359712230215827
"3",0.00110132158590308,0.00110132158590308,0.397577092511013,0.00110132158590308,0.00110132158590308,0.595814977973568,0.00110132158590308,0.00110132158590308
"4",0.00182481751824818,0.00182481751824818,0.0383211678832117,0.00182481751824818,0.00182481751824818,0.950729927007299,0.00182481751824818,0.00182481751824818
"5",0.00245098039215686,0.00245098039215686,0.884803921568628,0.100490196078431,0.00245098039215686,0.00245098039215686,0.00245098039215686,0.00245098039215686
"6",0.106060606060606,0.00505050505050505,0.156565656565657,0.00505050505050505,0.00505050505050505,0.00505050505050505,0.51010101010101,0.207070707070707
"7",0.00145348837209302,0.00145348837209302,0.321220930232558,0.146802325581395,0.00145348837209302,0.00145348837209302,0.524709302325581,0.00145348837209302
"8",0.00173010380622837,0.00173010380622837,0.209342560553633,0.00173010380622837,0.780276816608997,0.00173010380622837,0.00173010380622837,0.00173010380622837
"9",0.0017921146953405,0.0017921146953405,0.0913978494623656,0.145161290322581,0.431899641577061,0.324372759856631,0.0017921146953405,0.0017921146953405
"10",0.00167224080267559,0.00167224080267559,0.988294314381271,0.00167224080267559,0.00167224080267559,0.00167224080267559,0.00167224080267559,0.00167224080267559
"11",0.0200729927007299,0.00182481751824818,0.147810218978102,0.00182481751824818,0.220802919708029,0.166058394160584,0.43978102189781,0.00182481751824818
"12",0.175675675675676,0.0598455598455599,0.503861003861004,0.252895752895753,0.00193050193050193,0.00193050193050193,0.00193050193050193,0.00193050193050193
"13",0.0197132616487455,0.0555555555555556,0.0017921146953405,0.0017921146953405,0.109318996415771,0.808243727598566,0.0017921146953405,0.0017921146953405
"14",0.00100200400801603,0.00100200400801603,0.00100200400801603,0.00100200400801603,0.321643286573146,0.672344689378757,0.00100200400801603,0.00100200400801603
"15",0.29656862745098,0.00245098039215686,0.29656862745098,0.0269607843137255,0.321078431372549,0.0269607843137255,0.00245098039215686,0.0269607843137255
"16",0.00147492625368732,0.00147492625368732,0.163716814159292,0.00147492625368732,0.561946902654867,0.0309734513274336,0.00147492625368732,0.237463126843658
"17",0.000992063492063492,0.0109126984126984,0.715277777777778,0.249007936507937,0.0208333333333333,0.000992063492063492,0.000992063492063492,0.000992063492063492
"18",0.00359712230215827,0.00359712230215827,0.758992805755396,0.00359712230215827,0.219424460431655,0.00359712230215827,0.00359712230215827,0.00359712230215827
"19",0.00141242937853107,0.00141242937853107,0.057909604519774,0.00141242937853107,0.425141242937853,0.00141242937853107,0.509887005649718,0.00141242937853107
"20",0.0017921146953405,0.0017921146953405,0.0017921146953405,0.0017921146953405,0.324372759856631,0.0017921146953405,0.664874551971326,0.0017921146953405
"21",0.00173010380622837,0.00173010380622837,0.00173010380622837,0.00173010380622837,0.693771626297578,0.295847750865052,0.00173010380622837,0.00173010380622837
"22",0.00170068027210884,0.00170068027210884,0.477891156462585,0.00170068027210884,0.00170068027210884,0.00170068027210884,0.00170068027210884,0.511904761904762
"23",0.00167224080267559,0.0183946488294314,0.904682274247492,0.00167224080267559,0.068561872909699,0.00167224080267559,0.00167224080267559,0.00167224080267559
"24",0.00196850393700787,0.454724409448819,0.00196850393700787,0.00196850393700787,0.00196850393700787,0.533464566929134,0.00196850393700787,0.00196850393700787
"25",0.00139275766016713,0.00139275766016713,0.00139275766016713,0.00139275766016713,0.99025069637883,0.00139275766016713,0.00139275766016713,0.00139275766016713
"26",0.00185873605947955,0.00185873605947955,0.131970260223048,0.00185873605947955,0.0390334572490706,0.466542750929368,0.355018587360595,0.00185873605947955
"27",0.00264550264550265,0.00264550264550265,0.240740740740741,0.00264550264550265,0.716931216931217,0.00264550264550265,0.0291005291005291,0.00264550264550265
"28",0.039568345323741,0.00359712230215827,0.579136690647482,0.00359712230215827,0.363309352517986,0.00359712230215827,0.00359712230215827,0.00359712230215827
"29",0.0153203342618384,0.00139275766016713,0.00139275766016713,0.00139275766016713,0.976323119777159,0.00139275766016713,0.00139275766016713,0.00139275766016713
"30",0.00176056338028169,0.00176056338028169,0.125,0.00176056338028169,0.00176056338028169,0.86443661971831,0.00176056338028169,0.00176056338028169
"31",0.0325443786982249,0.00295857988165681,0.00295857988165681,0.00295857988165681,0.949704142011834,0.00295857988165681,0.00295857988165681,0.00295857988165681
"32",0.00213675213675214,0.856837606837607,0.00213675213675214,0.00213675213675214,0.13034188034188,0.00213675213675214,0.00213675213675214,0.00213675213675214
"33",0.00632911392405063,0.00632911392405063,0.00632911392405063,0.00632911392405063,0.386075949367089,0.575949367088608,0.00632911392405063,0.00632911392405063
"34",0.00204918032786885,0.00204918032786885,0.370901639344262,0.00204918032786885,0.00204918032786885,0.616803278688525,0.00204918032786885,0.00204918032786885
"35",0.00204918032786885,0.00204918032786885,0.350409836065574,0.00204918032786885,0.00204918032786885,0.616803278688525,0.00204918032786885,0.0225409836065574
